ID,DATA,DIA_SEMANA,HORARIO,ESTADO,MUNICIPIO,CAUSA_ACIDENTE,TIPO_ACIDENTE,CLASSIFICACAO_ACIDENTE,FASE_DIA,SENTIDO_VIA,CONDICAO_METEREOLOGICA,TIPO_PISTA,TRACADO_VIA,PESSOAS,MORTOS,ILESOS,FERIDOS,VEICULOS,REGIONAL,MES
331696,2021-01-01,sexta-feira,00:00:00,SP,TAUBATE,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Reta,1,0,1,0,1,SR-SP,1
331710,2021-01-01,sexta-feira,02:53:00,SP,GUARULHOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,8,0,1,7,2,SR-SP,1
331719,2021-01-01,sexta-feira,04:15:00,SP,EMBU DAS ARTES,Manobra de mudança de faixa,Colisão lateral,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,4,0,4,0,2,SR-SP,1
331726,2021-01-01,sexta-feira,04:30:00,SP,ICEM,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Desvio Temporário,1,0,0,1,1,SR-SP,1
331727,2021-01-01,sexta-feira,04:00:00,SP,GUARULHOS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,1,0,0,1,1,SR-SP,1
331730,2021-01-01,sexta-feira,05:30:00,SP,REGISTRO,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Dupla,Curva,1,0,0,1,1,SR-SP,1
331780,2021-01-01,sexta-feira,06:45:00,SP,LINS,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Amanhecer,Crescente,Nublado,Simples,Interseção de vias,4,0,3,0,2,SR-SP,1
331795,2021-01-01,sexta-feira,08:05:00,SP,SAO PAULO,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,2,0,1,1,1,SR-SP,1
331818,2021-01-01,sexta-feira,12:03:00,SP,BARRA DO TURVO,Pista Escorregadia,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Curva,2,0,1,1,1,SR-SP,1
331830,2021-01-01,sexta-feira,14:00:00,SP,MAIRIPORA,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Não Informado,4,0,0,4,1,SR-SP,1
331878,2021-01-01,sexta-feira,17:30:00,SP,SAO LOURENCO DA SERRA,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Dupla,Desvio Temporário,1,0,0,1,1,SR-SP,1
331885,2021-01-01,sexta-feira,16:10:00,SP,REGISTRO,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,2,0,0,2,1,SR-SP,1
331886,2021-01-01,sexta-feira,18:00:00,SP,REGISTRO,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,2,0,0,2,1,SR-SP,1
331893,2021-01-01,sexta-feira,19:20:00,SP,TABOAO DA SERRA,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,1,0,0,1,1,SR-SP,1
331918,2021-01-01,sexta-feira,21:00:00,SP,OCAUCU,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Decrescente,Nublado,Simples,Não Informado,8,0,8,0,2,SR-SP,1
331948,2021-01-02,sábado,03:15:00,SP,SAO LOURENCO DA SERRA,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Reta,1,0,0,0,1,SR-SP,1
332002,2021-01-02,sábado,11:45:00,SP,SAO JOSE DOS CAMPOS,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,1,0,0,1,1,SR-SP,1
332008,2021-01-02,sábado,12:50:00,SP,SANTA ISABEL,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,1,0,0,1,1,SR-SP,1
332015,2021-01-02,sábado,10:20:00,SP,MIRACATU,Frear bruscamente,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Desvio Temporário,2,0,1,1,1,SR-SP,1
332041,2021-01-02,sábado,15:30:00,SP,SAO JOSE DOS CAMPOS,Condutor deixou de manter distância do veículo da frente,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,1,0,0,1,1,SR-SP,1
332042,2021-01-02,sábado,14:25:00,SP,CAJATI,Velocidade Incompatível,Capotamento,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Curva,1,0,0,0,1,SR-SP,1
332043,2021-01-02,sábado,10:50:00,SP,BARRA DO TURVO,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Reta,3,0,2,0,2,SR-SP,1
332066,2021-01-02,sábado,17:35:00,SP,QUELUZ,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,2,0,0,2,1,SR-SP,1
332070,2021-01-02,sábado,17:30:00,SP,LORENA,Ingestão de álcool pelo condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,1,0,0,1,1,SR-SP,1
332071,2021-01-02,sábado,18:15:00,SP,SAO JOSE DO RIO PRETO,Ingestão de álcool pelo condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Curva,2,0,0,2,1,SR-SP,1
332096,2021-01-02,sábado,20:00:00,SP,GUARULHOS,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,2,0,1,1,1,SR-SP,1
332103,2021-01-02,sábado,20:15:00,SP,CAJATI,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva,2,0,1,1,1,SR-SP,1
332111,2021-01-02,sábado,17:20:00,SP,TAUBATE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,2,0,1,0,2,SR-SP,1
332116,2021-01-02,sábado,20:30:00,SP,MIRASSOL,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Nublado,Simples,Não Informado,2,0,1,0,2,SR-SP,1
332123,2021-01-02,sábado,06:00:00,SP,BARRA DO TURVO,Chuva,Capotamento,Com Vítimas Feridas,Amanhecer,Crescente,Garoa/Chuvisco,Dupla,Curva,4,0,2,2,1,SR-SP,1
332127,2021-01-02,sábado,23:20:00,SP,MIRACATU,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,1,0,0,1,1,SR-SP,1
332128,2021-01-02,sábado,11:01:00,SP,CAJATI,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Reta,2,0,0,2,1,SR-SP,1
332138,2021-01-03,domingo,00:15:00,SP,ATIBAIA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,2,0,1,1,1,SR-SP,1
332169,2021-01-03,domingo,09:00:00,SP,PINDAMONHANGABA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Desvio Temporário,2,0,1,1,2,SR-SP,1
332177,2021-01-03,domingo,09:01:00,SP,PINDAMONHANGABA,Objeto estático sobre o leito carroçável,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,4,0,1,3,2,SR-SP,1
332191,2021-01-03,domingo,11:30:00,SP,BRAGANCA PAULISTA,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,7,0,6,1,6,SR-SP,1
332210,2021-01-03,domingo,12:30:00,SP,ARUJA,Redutor de velocidade em desacordo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Curva,1,0,0,1,1,SR-SP,1
332211,2021-01-03,domingo,12:50:00,SP,BARRA DO TURVO,Pista Escorregadia,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,2,0,0,2,1,SR-SP,1
332229,2021-01-03,domingo,14:40:00,SP,MARILIA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Desvio Temporário,1,0,0,1,1,SR-SP,1
332239,2021-01-03,domingo,15:00:00,SP,JACUPIRANGA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Curva,4,0,4,0,2,SR-SP,1
332259,2021-01-03,domingo,13:30:00,SP,SAO PAULO,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,1,0,1,0,1,SR-SP,1
332289,2021-01-03,domingo,18:10:00,SP,SAO PAULO,Acessar a via sem observar a presença dos outros veículos,Colisão lateral,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Múltipla,Reta,2,0,1,1,2,SR-SP,1
332326,2021-01-03,domingo,20:20:00,SP,SAO LOURENCO DA SERRA,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Dupla,Reta,1,0,0,1,1,SR-SP,1
332374,2021-01-04,segunda-feira,04:30:00,SP,MIRACATU,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Dupla,Curva,1,0,0,1,1,SR-SP,1
332397,2021-01-04,segunda-feira,07:25:00,SP,SAO PAULO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,2,0,1,1,2,SR-SP,1
332443,2021-01-04,segunda-feira,13:45:00,SP,GUARULHOS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,2,0,1,1,1,SR-SP,1
332488,2021-01-04,segunda-feira,17:55:00,SP,UBATUBA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,2,0,0,2,2,SR-SP,1
332524,2021-01-05,terça-feira,00:10:00,SP,BRAGANCA PAULISTA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Não Informado,1,0,1,0,1,SR-SP,1
332541,2021-01-05,terça-feira,07:30:00,SP,JUQUITIBA,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,1
332549,2021-01-05,terça-feira,09:00:00,SP,EMBU DAS ARTES,Mal súbito do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,1
332556,2021-01-05,terça-feira,08:45:00,SP,GUARULHOS,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,1,0,0,1,1,SR-SP,1
332624,2021-01-05,terça-feira,15:40:00,SP,MIRACATU,Pista Escorregadia,Capotamento,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Dupla,Reta,6,0,2,4,1,SR-SP,1
332629,2021-01-05,terça-feira,17:15:00,SP,CAJATI,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Anoitecer,Decrescente,Garoa/Chuvisco,Dupla,Curva,2,0,1,1,1,SR-SP,1
332644,2021-01-05,terça-feira,18:45:00,SP,SAO PAULO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,3,0,1,2,2,SR-SP,1
332695,2021-01-06,quarta-feira,06:40:00,SP,MIRACATU,Problema com o freio,Incêndio,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Curva,1,0,1,0,1,SR-SP,1
332700,2021-01-06,quarta-feira,06:00:00,SP,LORENA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,1,0,0,0,1,SR-SP,1
332751,2021-01-06,quarta-feira,12:29:00,SP,SAO JOSE DOS CAMPOS,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,2,0,1,1,2,SR-SP,1
332766,2021-01-06,quarta-feira,14:00:00,SP,MIRACATU,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,2,0,1,1,1,SR-SP,1
332775,2021-01-06,quarta-feira,14:10:00,SP,SAO JOSE DOS CAMPOS,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,5,0,3,2,4,SR-SP,1
332786,2021-01-06,quarta-feira,15:30:00,SP,SAO JOSE DOS CAMPOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,1,0,1,0,1,SR-SP,1
332802,2021-01-06,quarta-feira,17:40:00,SP,GUARULHOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Múltipla,Reta,2,0,1,1,2,SR-SP,1
332804,2021-01-06,quarta-feira,16:40:00,SP,ITAPECERICA DA SERRA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Curva,1,0,0,1,1,SR-SP,1
332859,2021-01-07,quinta-feira,04:30:00,SP,GUARULHOS,Manobra de mudança de faixa,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Dupla,Reta,1,0,0,1,1,SR-SP,1
332889,2021-01-07,quinta-feira,09:50:00,SP,TAUBATE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,3,0,1,2,2,SR-SP,1
332921,2021-01-07,quinta-feira,12:40:00,SP,MAIRIPORA,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Desvio Temporário,3,0,0,3,1,SR-SP,1
332946,2021-01-07,quinta-feira,15:50:00,SP,SAO PAULO,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Pedestre,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Dupla,Reta,2,1,1,0,1,SR-SP,1
332954,2021-01-07,quinta-feira,16:00:00,SP,CACAPAVA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,1,0,0,1,1,SR-SP,1
332955,2021-01-07,quinta-feira,16:10:00,SP,JACAREI,Manobra de mudança de faixa,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,3,0,3,0,3,SR-SP,1
332968,2021-01-07,quinta-feira,17:15:00,SP,SAO JOSE DOS CAMPOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,5,0,4,1,5,SR-SP,1
332969,2021-01-07,quinta-feira,12:20:00,SP,BARRA DO TURVO,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Garoa/Chuvisco,Múltipla,Curva,1,0,1,0,1,SR-SP,1
333016,2021-01-07,quinta-feira,21:50:00,SP,SAO LOURENCO DA SERRA,Manobra de mudança de faixa,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,2,0,2,0,2,SR-SP,1
333042,2021-01-08,sexta-feira,03:55:00,SP,GUARULHOS,Manobra de mudança de faixa,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Múltipla,Reta,2,0,0,2,1,SR-SP,1
333049,2021-01-08,sexta-feira,06:30:00,SP,GUARULHOS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Múltipla,Reta,2,0,1,1,2,SR-SP,1
333088,2021-01-08,sexta-feira,09:10:00,SP,MIRACATU,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Reta,1,0,1,0,1,SR-SP,1
333091,2021-01-08,sexta-feira,11:45:00,SP,ITAPECERICA DA SERRA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Desvio Temporário,2,1,1,0,2,SR-SP,1
333094,2021-01-08,sexta-feira,12:25:00,SP,SAO PAULO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Curva,4,0,0,1,1,SR-SP,1
333107,2021-01-08,sexta-feira,12:20:00,SP,TAUBATE,Manobra de mudança de faixa,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,2,0,0,2,1,SR-SP,1
333115,2021-01-08,sexta-feira,12:27:00,SP,MIRACATU,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,2,0,2,0,2,SR-SP,1
333122,2021-01-08,sexta-feira,15:15:00,SP,GUARULHOS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,3,0,2,1,3,SR-SP,1
333139,2021-01-08,sexta-feira,15:15:00,SP,SAO LOURENCO DA SERRA,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,1,0,0,1,1,SR-SP,1
333150,2021-01-08,sexta-feira,16:45:00,SP,BARRA DO TURVO,Pista Escorregadia,Eventos atípicos,Sem Vítimas,Anoitecer,Crescente,Chuva,Dupla,Curva,1,0,1,0,1,SR-SP,1
333151,2021-01-08,sexta-feira,16:50:00,SP,BARRA DO TURVO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Curva,2,0,1,1,2,SR-SP,1
333163,2021-01-08,sexta-feira,18:17:00,SP,ITAPECERICA DA SERRA,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Reta,2,0,1,1,1,SR-SP,1
333172,2021-01-08,sexta-feira,18:00:00,SP,BARRA DO TURVO,Acumulo de água sobre o pavimento,Colisão com objeto,Sem Vítimas,Anoitecer,Crescente,Chuva,Dupla,Curva,2,0,2,0,1,SR-SP,1
333193,2021-01-08,sexta-feira,19:45:00,SP,ATIBAIA,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,1
333197,2021-01-08,sexta-feira,18:05:00,SP,CAJATI,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,3,0,0,3,1,SR-SP,1
333221,2021-01-09,sábado,00:20:00,SP,UBATUBA,Conversão proibida,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,2,0,1,1,2,SR-SP,1
333226,2021-01-08,sexta-feira,23:44:00,SP,TABOAO DA SERRA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Reta,2,0,0,2,1,SR-SP,1
333257,2021-01-09,sábado,04:30:00,SP,GUARULHOS,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,2,0,1,1,1,SR-SP,1
333265,2021-01-09,sábado,06:10:00,SP,UBATUBA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,2,0,1,1,2,SR-SP,1
333296,2021-01-09,sábado,10:15:00,SP,SAO PAULO,Velocidade Incompatível,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,3,0,1,0,1,SR-SP,1
333315,2021-01-09,sábado,12:30:00,SP,JACAREI,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Curva,2,0,1,1,2,SR-SP,1
333317,2021-01-09,sábado,13:00:00,SP,EMBU DAS ARTES,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,2,0,1,1,2,SR-SP,1
333353,2021-01-09,sábado,16:00:00,SP,CAJATI,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Dupla,Curva,2,1,0,1,1,SR-SP,1
333373,2021-01-09,sábado,15:00:00,SP,SANTA ISABEL,Acumulo de água sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,1,0,0,1,1,SR-SP,1
333397,2021-01-09,sábado,19:35:00,SP,CACHOEIRA PAULISTA,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Não Informado,2,0,2,0,2,SR-SP,1
333442,2021-01-09,sábado,23:10:00,SP,SAO JOSE DO RIO PRETO,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,2,0,2,0,2,SR-SP,1
333458,2021-01-10,domingo,00:05:00,SP,SAO JOSE DOS CAMPOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,6,0,5,1,2,SR-SP,1
333501,2021-01-10,domingo,03:45:00,SP,GUARULHOS,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Múltipla,Reta,1,0,0,1,1,SR-SP,1
333511,2021-01-10,domingo,07:00:00,SP,CACAPAVA,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,2,0,0,2,1,SR-SP,1
333521,2021-01-10,domingo,09:20:00,SP,PINDAMONHANGABA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Não Informado,1,0,0,1,1,SR-SP,1
333532,2021-01-10,domingo,10:30:00,SP,GUARULHOS,Estacionar ou parar em local proibido,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,2,0,1,1,2,SR-SP,1
333535,2021-01-10,domingo,08:15:00,SP,GUARULHOS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,1,0,0,1,1,SR-SP,1
333543,2021-01-10,domingo,12:00:00,SP,ATIBAIA,Frear bruscamente,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,2,0,0,2,1,SR-SP,1
333544,2021-01-10,domingo,12:05:00,SP,JUQUIA,Manobra de mudança de faixa,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Reta,1,0,1,0,1,SR-SP,1
333556,2021-01-10,domingo,13:10:00,SP,JOSE BONIFACIO,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Não Informado,4,0,3,1,2,SR-SP,1
333562,2021-01-10,domingo,14:05:00,SP,OCAUCU,Ultrapassagem Indevida,Colisão lateral sentido oposto,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,2,0,2,0,1,SR-SP,1
333577,2021-01-10,domingo,16:26:00,SP,CACAPAVA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,4,0,3,1,2,SR-SP,1
333578,2021-01-10,domingo,15:55:00,SP,SAO PAULO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,3,0,1,2,1,SR-SP,1
333582,2021-01-10,domingo,12:00:00,SP,BRAGANCA PAULISTA,Pista Escorregadia,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,1,0,0,1,1,SR-SP,1
333624,2021-01-04,segunda-feira,23:40:00,SP,UBATUBA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,1,0,0,1,1,SR-SP,1
333644,2021-01-10,domingo,19:50:00,SP,MIRACATU,Velocidade Incompatível,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Interseção de vias,5,0,3,2,2,SR-SP,1
333647,2021-01-10,domingo,19:40:00,SP,GUARULHOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,3,0,2,1,2,SR-SP,1
333655,2021-01-10,domingo,21:00:00,SP,UBATUBA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Reta,2,0,0,2,2,SR-SP,1
333680,2021-01-10,domingo,22:25:00,SP,ITAPECERICA DA SERRA,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva,2,0,1,1,1,SR-SP,1
333691,2021-01-10,domingo,23:30:00,SP,GUARULHOS,Velocidade Incompatível,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,1,0,0,0,1,SR-SP,1
333703,2021-01-11,segunda-feira,00:40:00,SP,EMBU DAS ARTES,Ingestão de álcool pelo condutor,Eventos atípicos,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,1,0,0,1,1,SR-SP,1
333710,2021-01-11,segunda-feira,02:40:00,SP,GUARULHOS,Ingestão de álcool pelo condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Múltipla,Reta,4,0,2,2,1,SR-SP,1
333722,2021-01-11,segunda-feira,04:20:00,SP,CANAS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Reta,3,0,2,1,2,SR-SP,1
